age,gender,condition,rating,review_long,review_short
[' 65-74 |  '],[' Male |  '],[' Condition: Prevent Shingles in Patients Without a Normal Immune System '],[' Overall rating 5.0 '],[],"['I am a 72 year old, white male diagnosed with Chronic Lymphocyctic Leukemia (CLL) five years ago. I had received a shingles shot about 6 months before my CLL diagnosis. I had an outbreak of trigeminal (right face & scalp) shingles several months after CLL treatment. My doctor prescribed acyclovir (one 400 mg tablet twice a day). I have not had any more trouble with shingles since then. No side effects and inexpensive! This medication is definitely worth taking. ']"
[' 55-64 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 5.0 '],"[""I have had the shingles breakout on my buttocks for about 10 years, and it has been very painful for me, and within last year it started to occur up to twice a month at times. So about 4 months ago my Doctor prescribed acyclovir 4 tablets daily, and I have not had a single breakout since being on it. The medication is a blessing to me. Now it doesn't help with the longterm nerve pain from the shingles I was diagnosed with in my back, so I have to take another med for it. But I am now free of the"", ' painful itching blisters as long as I continue to take the acyclovir.']",[]
[' 55-64 |  '],[' Male |  '],[' Condition: Genital Herpes '],[' Overall rating 5.0 '],"['I was infected in 1984 when I was 24 years old. At the time, I had outbreaks on my penis only, about once every 3 or 4 weeks. Also at that time, acyclovir was in development and not available widely. Finally in 1985, my doctor prescribed Zovirax (acyclovir) for me. It was distributed by  Burroughs Wellcome and cost $60 for a one month supply. It was a godsend for me since I had very frequent outbreaks. After about 7 years, the generic version became available. It now costs me about $10 for a 3 m', ""onth supply. I have been taking 400 mg twice daily since 1985. I've never had an outbreak while taking acyclovir. A couple of times when I tried to stop, the outbreaks came back. So I just take it consistently to prevent outbreaks. I read somewhere that the drug industry is working on a vaccination, but I don't know if that will work for people like me that already the virus. Acyclovir and it's variants can help you live with this and lead a happy and fulfilling life. It has for me. Keep your head up.""]",[]
[' 55-64 |  '],[' Female |  '],[' Condition: Prevent Recurrent Herpes Simplex Infection '],[' Overall rating 5.0 '],"[""At 58 years old I know what this virus is like. Have had it since I was 16. I've been on both Valtrex and Acyclovir. Valtrex is better by far. But due to expense am using acyclovir. I've had breakouts down there, on my behind, don't do anal sex, just on outside of my butt. Have had one on the pubic area as well. Herpecin ointment has helped with the healing. Hydrocortizone Ointment and cream has helped as well as Neosporin +plus. When in the shower pinch and drain area and clean hands with alcoh"", 'ol after. This helps them heal. Take Ibuprofen for the pain too. I heard L Lysine helps too. Good Luck Newbies, it is with you the rest of your life. Just take care of it like you do acne and wash your hands a lot. Use condoms when having sex, always. ']",[]
[' 35-44 |  '],['  '],[' Condition: Genital Herpes '],[' Overall rating 5.0 '],"['I hope this help the young girls and all others. I notice that when my cycle is going to come on I get headaches and genital itching. I also know that since my separation and being with a new partner the outbreaks are more frequent. Mental,emotional and physical stress also cause an out break. Also be careful wiping because I use just have genital outbreaks but now I get an outbreak in the crease of by buttocks. I think my eyes in the outer creases are infected because I notice when my cycle is ', 'coming they itch like crazy and tear up. Yes I wash my hands constantly but I thing this came from boyfriend not doing the same and kissing me in the places, buttocks and eyes when I am asleep. Let me tell you no oral sex or partner is worth getting in those areas if that is not there original place. I going try and et on the daily dose to prevent so many outbreaks in a year.']",[]
[' 25-34 |  '],[' Male |  '],[' Condition: Genital Herpes '],[' Overall rating 5.0 '],[],"[""i have had genital herpes for about two years now. I Started taking acyclovir 3 times a day during breakouts. Then the breakouts started happening more frequently. Now i take Acyclovir 400 mg twice a day and i haven't had a breakout going on 6 months now.""]"
[' 65-74 |  '],[' Female |  '],[' Condition: Cold Sore '],[' Overall rating 5.0 '],[],"[""I have been plagued with cold-sores (herpes) since childhood. Up until I started taking this med the unsightly, painful sore/s would last up to 2 weeks. Now, the minute I feel one starting I take 2 tablets, and 12 hrs later another 2 - if I can still feel it I take one more. The sores never develop if caught soon enough, and if they have already started, then the symptoms are not as severe. I've had no side effects of any type. ""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Cold Sore '],[' Overall rating 2.3 '],[],"['I used to use Zovirax cream for fever blisters/cold sores; but due to the inflated price, I was switched to Acyclovir by my insurance.  No comparison!  It has not worked for me at all.  I get a better response form OTC meds.']"
[' 55-64 |  '],[' Male |  '],[' Condition: Shingles '],[' Overall rating 3.3 '],"['I took this drug after being diagnosed with shingles. Initially, I had stiff neck and then a burning sensation with a subsequent rash on my neck. I was diagnosed the day my rash appeared.     This medication may have minimized my shingles virus in terms of the rash. However, I did have continued pain for a period of two months. Due to the continued pain levels, blood tests were ordered. (more on that below) After 5 months, I now have shingles again. The second time around is pretty much a mirror', ' of my first event.     My concerns:  1. The aforementioned blood tests showed elevated levels of creatinine at 1.6. (normal should be now higher than 1.3) I also had elevated chloride levels. Additional tests were ordered due to the abnormal findings. They also tested my kidney function. The creatinine and chloride in my blood remain elevated.    2. In addition to the abnormal blood levels, I now have a rash on my forehead and to the sides of my nose. Addition small rash areas are on my upper chest and a small amount on my legs. The rash does not hurt...but it itches horribly. It does not look very nice either.    My advice would be to ask for another product...']",[]
[' 19-24 |  '],[' Female |  '],[' Condition: Herpes Simplex Infection '],[' Overall rating 5.0 '],[],"[""Had my first out break ever was prescribed 400mg 3 tones a day.i cleared up in about 3-4 days and finished my 7 day dose. So far I'm still clear and waiting on liver functions. Hoping to be given a one pill a day treatment. So far so good.""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Cold Sore '],[' Overall rating 5.0 '],[],"['Is the best medication for mouth Herpes(Cold sore). It works best at the beginning, when you feel is coming out. The cold sore dries up very quick and it does not spread.']"
[' 45-54 |  '],[' Female |  '],[' Condition: Genital Herpes '],[' Overall rating 3.7 '],"['I am 49 and recently diagnosed.  It is new to me and has been a struggle. Depression, anxiety, lack of self worth, etc. have all come into the mix. I have been on this medication since the discovery which is barely a month. My boyfriend of 3 months is certain to have it and it killed us both when I told him. We are trying to stay strong but difficult. The medicine seems to help when I am on my period which seems to be the only time I have noticed an outbreak. I am still unfamiliar with all of th', 'e symptoms aside from the obvious, though there are some I did not know about that are present. Any insight on this matter would be helpful. I found that there are people out there that have it - people I know which helps me to breathe a little easier. ']",[]
[' 65-74 |  '],[' Female |  '],[' Condition: Herpes Infection of Brain and Surrounding Tissue '],[' Overall rating 5.0 '],[],['I take 1 800mg tablet daily and it has stopped any outbreaks for several years.  I still use a condom and advise sex partners of the virus.']
[' 55-64 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 4.7 '],[],"[""Wanted to give everyone on here an update from last week when I first got the shingles.  Finished my meds yesterday at 800mg. 5 X a day for 7 days. Gradually seeing the light at the end of the tunnel but still too ill to get back to work. Each day I'm getting a little more strength back and still have the nerve pain but this too is getting better.   Blessings to all ~""]"
[' 35-44 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 3.0 '],[],"['Small rash appeared just left on my spine , 3rd day after noticing I went to doc. First round of 400mg didnt do anything,now on second round with 800mg.  Rash is lighter and the burning sensation that wrapped around my side is fading some.  Higher dose has upset my stomach some but I can deal with it.  The rash is drying out so my shirt is catching it and making it itch like crazy!  Note to self: Scratching is BAD!']"
[' 55-64 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 5.0 '],"['Approximately one week before getting the shingles I felt very stressed out and depressed. Then a few days before the outbreak I had body aches and woke up in the morning with horrible headaches. A few days later I woke in the morning and noticed a huge patch of redness near the base of my spine on my butt. So I rubbed my hand across it and felt a blister pop. I immediately went to my Dermatologist and he confirmed it was shingles. Taking 800mg. 5 times a day. The rash is clearing up, but my bac', 'k pain is horrible. Praying the nerve pain will soon go away since I work with many children. May  the good Lord heal all of us soon!']",[]
[' 65-74 |  '],['  '],[' Condition: Shingles '],[' Overall rating 4.7 '],[],[]
[' 45-54 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 4.3 '],[],"['I was having horrible searing pain from my shoulder blade all the way around to my breast. After several days, i broke out in blisters. After 4 days, I went to the doctor because I was in so much pain. I was diagnosed with shingles. After 5 days on Acyclovir I am feeling almost back to normal. The medicine has really upset my stomach though. Even after eating with each dose.']"
[' 35-44 |  '],[' Female |  '],[' Condition: Cold Sore '],[' Overall rating 5.0 '],[],"[""I've had HORRIBLE cold sores my entire life, usually the really bad outbreaks are brought on by stress or a cold ... so bad the outbreaks look like herpes (inside mouth, around lips and inside nose).  I take the meds as needed, usually when I feel the first HEAT sensation or TINGLE. I usually need to take the meds for 3 or 4 days ...day one is always DOUBLE DOSE. (for me the pills work better than the cream & its less expensive.   ""]"
[' 45-54 |  '],[' Female |  '],[' Condition: Herpes Simplex Infection '],[' Overall rating 2.0 '],[],['it has helped some not alot. i am still in alot of pain. ']
[' 55-64 |  '],[' Male |  '],[' Condition: Genital Herpes '],[' Overall rating 5.0 '],[],"[""Infected for 39 years.  It's terrible but you have to deal with it.  I started using this on a daily basis in 1995.  I had 6-7 outbreaks a year before then.  Since starting daily, and I NEVER miss, I have only had two outbreaks in 19 years.  I have tingling once in a while but no sores.  The hardest part is telling a potential partner.  You really don't want those words to come out of your mouth.""]"
[' 19-24 |  '],[' Female |  '],[' Condition: Genital Herpes '],[' Overall rating 4.0 '],[],"[""I found this medication to be very effective, I was diagnosed 12 months ago and experienced several very painful outbreaks in the first 8 months, 4 in total. My doctor prescribed me this stuff about four months ago and it's worked fairly well.. I still get slight itching from time to time but nowhere near as bad as the outbreaks I get without it.... My partner seems to get drowsy from this medication but I don't get any side effects ""]"
[' 25-34 |  '],[' Female |  '],[' Condition: Cold Sore '],[' Overall rating 4.0 '],"['I was prescribed this medication in 2010 after asking my doctor about it. She told me to take 800 mg every day. I had dealt with 10 outbreaks from January to June, no joke. I wanted to end my life. When I was a defenseless infant of just six weeks, my aunt ""cold sore"" decided it was a great idea to plant a kiss right on my lips, and I have suffered from outbreaks since (4-8 a year). Some mild, some severe, sometimes two at a time with a recurrence immediately. The meds  reduced my outbreaks to a', 'bout two a year for the first two years, then they began to fail. I continued to take the prescribed dose, and would double up on the days I woke up with that ugly feeling. At the end of the third year, I was getting them just as often as before the meds. Sadly I admitted to myself that the virus had become unaffected by the meds. Not wanting to subject my kidneys to failure, I stopped taking the meds every day, and now only take them when I have an outbreak. I usually take 800 mg three times a day for the first two days, and by then the healing has begun. I still deal with cold sores about every six weeks, but the severity of them is greatly reduced by this medication, with a combination of the topical ointment acyclovir as well. I already eat very healthy-so now I am looking into L-lysine too  ']",[]
[' 45-54 |  '],[' Female |  '],[' Condition: Genital Herpes '],[' Overall rating 2.7 '],[],[]
[' 19-24 |  '],[' Female |  '],[' Condition: Cold Sore '],[' Overall rating 5.0 '],[],"[""I get coldsores around my eyes and upper cheek, these are very painful for me, embarrassing, and can lead to eye infections from irritation. I was prescribed Acyclovir by a young doctor who had never encountered a condition like mine before. Luckily, Acyclovir was super effect and now I take it as soon as I feel the coldsore 'tingle' and it stops the herpes outbreak.""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 5.0 '],[],"[""After 24 hours of extreme pain in midsection on right side was diagnosed with Shingles.  No Rash.  Prescribed Acyclovir and Hydroco/Acetaminop 325mg.  Had to take Hydro/Acetamin every 2-3 hrs for the first day to try to ease the pain. On my third day of taking Acyclovir 800 mg 5x a day for 10days. The extreme pain subsided by the second day.  Dull headache, nothing I can't deal with.  Still no rash. :)  Hoping I am one of those rare cases that does not get the rash. Will update as I progress.""]"
[' 35-44 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 4.0 '],[],"['As a kidney transplant patients, this was the anti viral medication given to me to take. I was first given valcyte but my WBC would never increase.']"
[' 55-64 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 2.3 '],[],"['This is second day of taking 800 mg, 5 times a day.  Started with severe itching on my back and then a few days later scratched and some fluid came out.  I thought it was a bug/spider bite.  Had another small area just behind my shoulder next to it, so I went to doctor and she said it was shingles.  Not very itchy, but shooting pains in the area.  Feeling depressed and hope this medication kicks in soon.']"
[' 25-34 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 5.0 '],[],"[""I am day 5 of 10 with this medication. The rash has turned into scabbing and is flaking off. I'm pretty lucky to not have had some of the pain described in previous comments. But this was definitely not pleasant and I hope to never get it again...""]"
[' Male |  '],[' Patient '],[' Condition: Shingles '],[' Overall rating 2.7 '],[],['a lot of pain and burning  and rash on the back only']
[' 45-54 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 4.7 '],[],[]
[' 55-64 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 5.0 '],[],"[""Took this drug for a hard outbreak of shingles on my hip-didn't recognize any symptoms until the rash. This med worked, but I did notice a severe stomach ache when I ate any type of milk products, and that could just be me. I am thankful for meds which work for shingles. ""]"
[' 45-54 |  '],[' Female |  '],[' Condition: Herpes Simplex Infection '],[' Overall rating 3.3 '],[],"['Recurrent outbreaks for last 20 years +.Took 400mg Acyclovir twice daily for six months reduction in outbreaks fantastic""changed my life for the better"".Sadly for me began to feel unwell after this time,developed abnormal liver function tests and have had to stop taking. No idea why this would be Outbreaks returned worse than ever now so mot sure what to do?']"
[' 25-34 |  '],[' Female |  '],[' Condition: Cold Sore '],[' Overall rating 5.0 '],[],"['Every time I get sick or have a slight cold I always have a fever blister.  The fever blisters I have are horrible, they are not prone to just one spot (say my lip, like most).  They have been on my lip, my nose (up my nose), in between my lip and nose.  My face swells and my glads swell and they give me muscle aches (weird I know).  But when I feel an onset I take this Rx (my Dr writes me out refills) and it keeps them from popping up.  GREAT Rx!!!!!']"
[' 45-54 |  '],[' Female |  '],[' Condition: Genital Herpes '],[' Overall rating 5.0 '],[],"[""I got this lovely gift from my ex husband.  My hubby also has it so the second time around it made it easier for sure. He rarely has flare ups. Me, on the other hand - I take it every day.  I tried going without it like him and within 5 days -poof!! So, for me its a lifesaver.  Oh and btw 1 in 4 people have it - next time you go to the doctor ask him how many patients have it. We are not alone...I don't wish it on anyone, but more that its more common that you think.""]"
[' 35-44 |  '],[' Male |  '],[' Condition: Cold Sore '],[' Overall rating 4.7 '],[],['I have been taking this drug for cold sores on my chin for half of my life. I went through several drugs to find relief and this is the only consistent one. One pill a day works for me.']
[' 55-64 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 5.0 '],[],[]
[' 55-64 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 5.0 '],"[""I developed shingles on the left side of my face and in my left eye. Painful doesn't even begin to describe it. Although the blisters went away fairly quickly my eye remained involved for much longer and so I remained on the antiviral for over a year. I tolerated the drug just fine without too many adverse symptoms except for a drop in libido. When I stopped using it I was depressed and anxious for a week or two, had some back pain as well but seem to be fine now after a month of being off of th"", 'e drug.  ']",[]
[' 55-64 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 5.0 '],[],"['I am on my 3rd day of taking this med 5Xs/day...one thing that has helped me to remember when to take the pills is setting the alarm on my phone...it reminds me to take one at 6am,10am, 2pm, 6pm and 10pm.  I had a backache for a week before the rash appeared...got on meds quickly...seems to be working.  Have headache and nausea today, but taking meds with food seems to be helping.']"
[' 19-24 |  '],[' Female |  '],[' Condition: Genital Herpes '],[' Overall rating 3.3 '],"['After being together for 6 months my fiancé informed me that he had genital herpes. I was in shock but loved him so I said we would use protection and ill go to the Dr and get thru this. I found out not even a month later that he had been cheating on me and we split. About 2 months later I noticed a bump that was extremely painful. I couldn’t walk, sit down, or barley even sleep. I went to the Dr and they did a culture and sent it to the lab and gave me this medication. The results never came ba', 'ck because they were lost. The bump went away and I stopped taking the medication but I didn’t want to accept that I actually had genital herpes. A year later I had my second outbreak and went to the dr. I am waiting for my test results now but I have finally accepted the fact that this is real. I am happy in a relationship and I have told my partner. It was the scariest and hardest that I think I have ever had to do but he is still here and is going to get tested and said that we will get thru this together. I am not regularly taking my medication. The pain is still unbearable at times but it has minimized the outbreaks. It’s a scary thing to go thru at 20 by yourself. ']",[]
[' 45-54 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 3.0 '],"[""On my last day, 5x a day for 10 days, they are hard to swallow, and after my second pill each day I noticed my tongue and month would feel weird. my shingles are on my face, Ramsey Hunt, so my eye is involved, so had to see eye Dr also, I don't know if the pills or the med eye Dr gave me is what helped with the itching and drying up the blisters, but they are all dryed up, no itching anymore, the pain is still very much there, there is a constant dull pain everywhere the rash is, and VERY sharp "", 'stabbing pains through out the day and night, Dr said this could last 6 months or longer, also said the shot can bring on another outbreak, and only works on 50 percent of people, 50 percent of the time.  ']",[]
[' 13-18 |  '],[' Female |  '],[' Condition: Cold Sore '],[' Overall rating 4.3 '],[],"['Usually clears up my cold sores with 2-3 days at first sign of them; however, if i get tablets a bit late and the coldsore has already developed will usually take longer. I have to take 5 tablets a day so is hard to evenly space out the doses. But would definatly recommend.']"
[' 75 or over |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 2.0 '],[],['I AM ON VELCADE FOR MYALOMA. I BELIEVE THAT ACYCLOVIR IS CREATING VERY LARGE BLISTERS AROUND MY ANKLES.']
[' 65-74 |  '],[' Female |  '],[' Condition: Herpes Simplex Infection of Skin and Mucous Membranes '],[' Overall rating 2.3 '],[],['took my hold bottle of medication did not help   at all///']
[' 75 or over |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 4.7 '],[],['This one will interest you I think.  Stage 4 cancer tumor pressing on l2 nerve root.  Taking acyclovir releaves the burning pain from the pinched nerve.   The side effects have been minimal.  The real question is how long can you take this pill?   It is working better then the other drugs that have been RX..']
[' 45-54 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 4.7 '],[],['just started it today.  So far ok I am not in so muich pain as I was.']
[' 35-44 |  '],[' Female |  '],[' Condition: Cold Sore '],[' Overall rating 5.0 '],[],"[""Don't mess a dose because withdraws are really bad . My dr decided to lower my dose and I went hell . Lots of pain and depression . I'm now back on my full dose and feeling much better . I couldn't live with out the medicine .   ""]"
[' 45-54 |  '],['  '],[' Condition: Chickenpox '],[' Overall rating 1.0 '],[],['My son has used this drug for chicken pox.He has got more rigorous outbreak.Then after two months developed alopecia. He had stunted hair growth and two patches of hair loss.Now he is recuperating. rashmi']
[' 55-64 |  '],[' Male |  '],[' Condition: Herpes Simplex Infection '],[' Overall rating 5.0 '],[],['I have had Herpes for over 33 years my girl friend gave it to me. And of course we broke up. If you stay on the meds you will not have very many out brakes. ']
[' 55-64 |  '],[' Male |  '],[' Condition: Shingles '],[' Overall rating 3.0 '],"['I had Chicken Pox when I was 4 or 5. I\'m 59 now. I noticed a doted Rash that ran in a straight line from the front right side of my Stomach all the way around to the center of my Back. I didn\'t know what it was as I\'d never heard of Shingles except on TV. Well within four days I had Big Blisters, and Swelling on my Rash Area! I also developed a Fever, Severe Blisters, Sick to My Stomach, ""Bad"" Headaches, and I couldn\'t touch the infected area. I had to sleep on my left side, but the pain form th', 'e Shingles would not allow me to sleep more than three hours a night due to the Pain and Aches in the affected area. I\'ve had the Disease for almost two months. The Blisters are gone, but my skin is still rough, very tender and swollen. Made the mistake of scratching.....like putting a Hot Poker on the infected area. If you\'re 50+, go and get the Chicken Pox Booster Shot A.S.A.P., Please, this is serious. I wouldn\'t want anyone else to have to go through this Pain and suffering! Some people get it on their face; you can get Permanent eye damage if it gets near your eyes. I was put on Acyclovir 800mg, 1-4 times a day, plus 10/325 of Percocet, 1-4 times a day; (both drugs were generic). Had to go to the E.R. to be treated. I was ""not"" given Nurontin, which I heard helped with the Nerve Pain?? Again if you\'re 50 or over, please get the Chicken Pox Booster or the real Vaccine even if your Dr. tries to talk you out of it, and they will!! God\'s speed to all infected or not.']",[]
[' 65-74 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 5.0 '],[],['Is it possible that having taken this med. for 3X a day for 5 days I woke up with no pain in my knees (authritis) for the first time in 3 yrs. I have taken this med for 9 days now and am afraid to stop tomorrow.']
[' 55-64 |  '],[' Male |  '],[' Condition: Herpes Simplex Infection '],[' Overall rating 5.0 '],[],[]
[' 45-54 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 1.0 '],[],"[""I don't use this drug & have had this 34 years now, got it from my then boyfriend. What pain it was the first time, but not stressing (give this all to God) & using rubbing alcohol as soon as I feel a tingle, it all goes away with-in a couple of days. Been married twice & neither have gotten it from me. No drugs for me! ""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Genital Herpes '],[' Overall rating 1.0 '],[],"['I am allergic to this med, unfortunately. I broke out in a rash all over my body after 2 days. also allergic to Valcyclovir.  was told there is nothing else I can take.']"
[' 65-74 |  '],[' Female |  '],[' Condition: Genital Herpes '],[' Overall rating 5.0 '],[],[]
[' 25-34 |  '],[' Male |  '],[' Condition: Cold Sore '],[' Overall rating 3.0 '],[],['good med for cold sore!']
[' 35-44 |  '],[' Female |  '],[' Condition: Herpes Infection of the Eye '],[' Overall rating 5.0 '],[],"['I have been on a daliy dose of this medication for just over 4 years to treat and prevent recurring herpes infection in my right eye. Initial infection was 15 years ago and successfully treated,  but then suddenly recurred 4 years ago. Now taking Acyclovir daily to prevent future outbreaks and have had no recurrent infections thus far. I have found that certain brand names have more severe side effects than  other brands. Currently using CYCLOVAX which for me has had far less side effects. ']"
[' 55-64 |  '],[' Female |  '],[' Condition: Genital Herpes '],[' Overall rating 4.0 '],[],"[""Dear fellow women with genital herpes - It is soooo very important that you have regular Pap exams. Because you have the herpes virus, you are prone to cervical cancer. I know -- I contracted it. So please, ya'll, have annual exams.  ""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Herpes Simplex Infection of Skin & Mucous Membranes '],[' Overall rating 2.3 '],[],"[""This generic was not as effective as others I have used. I felt like it was not working. I had vesicles inside my mouth and nose which came up after I began taking the drug and a sore on my lip that lasted more than a week. The medication just didn't seem to make much difference.""]"
[' 35-44 |  '],[' Male |  '],[' Condition: Shingles '],[' Overall rating 2.7 '],[],[]
[' 25-34 |  '],[' Male |  '],[' Condition: Cold Sore '],[' Overall rating 4.0 '],[],"['I first heard of it from a family doctor. She recommended this particular Rx to me. After discussing the medication and my cold sore he prescribed #15 with instructions to take 1 tablet 3x a day for 5 days. However, after only one day of treatment and 3 pills later I noticed an almost immediate difference in the size and speed in which it began to heal. ']"
[' 25-34 |  '],[' Female |  '],[' Condition: Genital Herpes '],[' Overall rating 5.0 '],[],"[""This is a great medication. Whenever I feel symptoms, I up my dosage to every four hours. There are no side effects and it's very effective with eliminating outbreaks.""]"
[' 65-74 |  '],[' Male |  '],[' Condition: Genital Herpes '],[' Overall rating 5.0 '],[],['Couldnot have gone along for the past 9 years without this drug.']
[' 35-44 |  '],[' Male |  '],[' Condition: Genital Herpes '],[' Overall rating 2.3 '],[],[]
[' 45-54 |  '],[' Male |  '],[' Condition: Herpes Simplex Infection '],[' Overall rating 4.3 '],[],['have mouth pain']
[' 65-74 |  '],[' Male |  '],[' Condition: Genital Herpes '],[' Overall rating 3.3 '],[],['difficult to describe...out-break occurs without any pills...takes a few days to obtain some and by that time the occurence has a head start...then not enough pills to reach the end of the occurence...frustration sets in...itchy...then meet someone and more frustration in that i have to tell on myself...more pills...pain itch...do these pills have a shelf-life']
['  '],['   '],[' Condition: Chickenpox '],[' Overall rating 2.3 '],[],[]
[' 35-44 |  '],[' Female |  '],[' Condition: Genital Herpes '],[' Overall rating 4.0 '],[],['it keep my outbreaks from returning frequently an keeps my pain down.']
[' 35-44 |  '],[' Female |  '],[' Condition: Genital Herpes '],[' Overall rating 4.0 '],[],['I am new to this and still very devastated but wish to thank you for posting reviews. I had the conversations with my partner but either he did not know or care enough to be honest. Acyclovir seems to lessen symptoms and your words make me feel less alone. Thank you ']
[' 55-64 |  '],[' Female |  '],[' Condition: Herpes Infection of Brain and Surrounding Tissue '],[' Overall rating 4.7 '],"[""I suffered for over a year before I experienced some relief. I can't even describe how sick and helpless, I was.  My condition was somewhat rare, and the Drs. prescribed so much diuretics (to deal w/fluid retention in my middle ear), I got very ill w/stomach and intestines ulcers. I travel over seas (where they sell Acyclovir w/o prescription) and bought it over the counter. I asked the pharmacist how to use it. I bought a 15 days 400mg AM and 400 mg PM treatment the first time.  I experienced r"", ""elief within  a few days after starting the treatment. But because Drs. here in US didn't want to prescribe me, this virus became very strong and I had to medicate myself starting from an extremely high dose of Valtrex 3000mg a day, then gradualy I droped the dose as I was getting better and better. It took me about 3 years to get to todays dose.  As of today I still take 200 mg AM and 200 mg PM of Acyclovir.  I feel very well. I don't know if there will be a point on time where I'll be able to stop completely, but even if I can't, I am a successful user, and compare to how I was before, I wouldn't mind if I had to take this medicine for ever.""]",[]
[' 45-54 |  '],[' Female |  '],[' Condition: Prevent Shingles in Patients Without a Normal Immune System '],[' Overall rating 4.3 '],[],"[""taking any med. 3, 4, 5x per day is not so easy of a task.It did helped me just as well as the Doctor predicted, therefore it was worth taking the med. If I had to repeat another treatment with the same med., I will gladly do it, because it deliver it's promise. It would be great if some how the treatment instead of 5x per day can become maybe 1 0r 2x per day at the most. Any of ways, thank you. ""]"
[' 45-54 |  '],[' Female |  '],[' Condition: Cold Sore '],[' Overall rating 1.0 '],[],[]
[' 65-74 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 3.7 '],"['I have taken this drug for seven days now and , of course, the number of pills required daily seems excessive. My insurance would not pay for the more expessive alternative. I am clearing up rather well. I have been told that one may acquire the vaccination for shingles after having a bout of it. I have been told two different amounts of time which must ensue after the case has cleared up. Guess I shall consult a doctor or pharmacist about that. I keep track of my pills by simply placing the dai', 'ly amount in the lid of the container ...That works for me. At least they are not offensive in taste or smell.Good luck to all on this regimen. ']",[]
[' 35-44 |  '],['  '],[' Condition: Other '],[' Overall rating 4.7 '],[],"[""I had a flare up and My Cranial Nerve (Bell's Palsy) was the result of the Virus...it will supress the virus and it will not happen again Hopefully.""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 3.3 '],[],"['On my 4th day of med. somewhat better. Have another day to go. Rash still present, but no pain or itching. Hope for a complete recovery.']"
[' 19-24 |  '],[' Female |  '],[' Condition: Genital Herpes '],[' Overall rating 3.3 '],"['I found out the summer of 2011 after july 5th. At first I thought I had a really bad case of a yeast an uti infestion but it got so bad that wen ever I walked or sat dowm or did anything I was in extreme pain. I was very emtional an coudlt stop crying so I asked my cuzin who has the same condition go to the e.r. Wit me an I was told I had genital herpes . My first out brake was very pain ful I have had 5 outbrke over this time I take my meds daily 3x daily an 5x daily .but now im gettin a outbra', 'ke an its not seeing to help. Have this happen to anyone .can ur bidy N outbrale ger imunes to the meds were thwy dont help please help . I domt kno wat to do I feel very alone.i just want to feel like a normale 19 girl. I contracted genital heroes from my long time fiNace of 2 years who apperantly was cheatin an he was the first man I everrrr had sex with .is there any other thing to do to help the symthoms ?']",[]
[' 55-64 |  '],[' Female |  '],[' Condition: Prevent Shingles in Patients Without a Normal Immune System '],[' Overall rating 4.0 '],[],[]
[' 65-74 |  '],[' Female |  '],[' Condition: Shingles '],[' Overall rating 3.0 '],[],['Is is wise to not eat vinegar based foods while taking this med?']
[' 45-54 |  '],[' Male |  '],[' Condition: Cold Sore '],[' Overall rating 5.0 '],[],['This drug works great. ']
[' 45-54 |  '],[' Male |  '],[' Condition: Shingles '],[' Overall rating 5.0 '],[],"['Two or three times a year when I begin to feel the itch and irritation of an impending shingles flare-up, I take a couple days doses of Acyclovir and it knocks it out quickly.']"
