age,gender,condition,rating,review_long,review_short
[' 25-34 |  '],[' Male |  '],[' Condition: Head Pain '],[' Overall rating 5.0 '],[],"['Since taking ibuprofen for a headache I have noticed a massive increase in the size of my penis, it is now almost 14 inches long. Anyone else had this side effect?']"
[' 45-54 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 2.3 '],[],['toothache pain']
[' 75 or over |  '],[' Male |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 3.7 '],[],['My primary care physician indicates that I have lower spine deterioration']
[' 55-64 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],['More effective than Tylenol']
[' 25-34 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 2.3 '],[],"['I experienced whole body pain due to dancing practices for several hours of the week. Tried taking ibuprofen, it gave me eye allergy. My eye bulge and I also experienced some chest pain.']"
[' 45-54 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 2.3 '],[],"['I feel it quiets the post surgery joints but I get anxious, anxiety, mood swing to the bad  worry., not sure if I should take it.  I do not want these feelings.  Is there a non narcotic better alternative medication? I do not take it everyday but have realized the side affects coincide with taking it.']"
[' 55-64 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 4.0 '],[],['I have a back injury with bulging disk at L3-L4.  I am waiting to see spine clinic but have been taking ibuprofen every 8 hours.  It is the only thing allowing me to work and get through the day.']
[' 25-34 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 4.0 '],[],"[""Suffering from chronic knee/ankle pain from corrected bilateral club feet, I take 600mg of ibuprofen daily to reduce pain and swelling.  It doesn't get rid of all of the pain, but it does make it manageable.  I use a prescription pain medicine as needed as well.""]"
[' 19-24 |  '],[' Female |  '],[' Condition: Head Pain '],[' Overall rating 3.0 '],[],"[""i took this medication around 10pm and the next day i start bleeding, so i don't know if its from the medication or not""]"
[' 65-74 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 3.7 '],[],"[""Taking 800 Mg between doses every 4 - 6 hours of 2 ea oxycodone/APAP 5/325MG for pain after elbow surgery. Seemed to stretch out most painful periods but not entirely.  Noticed fluid retention after a few days.  Couldn't put wrist watch on either wrist. Also may have gained 4 - 6 pounds during two week treatment.  Discontinuing doses after two weeks to determine actual retention.""]"
[' 19-24 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 2.7 '],[],['Diagnosed with Major Depression Given IP 400 mg for migraine headaches caused by stress made me bruise a whole lot easier bumped into table ( not that hard btw) bruised later found not to be taken with Zoloft ']
[' 19-24 |  '],[' Female |  '],[' Condition: Migraine Headache '],[' Overall rating 3.0 '],[],['i HAVE BENN TAKiNG THiS FOR OVER 5 YEARs & iTs HAS BARELy HELPEd AT ALL. GOT My BODy MORE HOOkEd ON THE DRUG THEN ANy THiNG ELSE. i TAkE iT BUT GET WORSE HEADACHEs & STOMACH ACHEs WiTH iT. TOLd My DOCTER & HE PESCRiBEd ME STRONGEr MG.']
[' 45-54 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 3.3 '],[],[]
[' 75 or over |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 4.7 '],[],[]
[' 19-24 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 2.3 '],[],"[""As I've suffered with 8 years of hip pain, it didn't really touch the joint pain.""]"
[' 55-64 |  '],[' Male |  '],[' Condition: Head Pain '],[' Overall rating 4.0 '],[],[]
[' Female |  '],['   '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 5.0 '],[],[]
[' 55-64 |  '],[' Male |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 4.3 '],[],"['I have taken for the relief of pulled shoulder muscle & pinched nerve in neck.  4-200mg twice dailey on a full stomach has work well.  however, after 4 wks. I have started to experience dizziness, breathing problems(hyperventilations)& swelling of the body. I am going to stop taking for awhile, and this drug sparingly.']"
[' 45-54 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 4.7 '],[],['Taken for deep back pain behind shoulder blade.']
[' 45-54 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 4.3 '],[],"['pain from fibromyalgia take 4 200mg in the evening and very rarely do i take during the day unless there is a major pressure change due to incoming weather, done this for years no problem. Was prescribed MS and did not work plus did not like the idea of taking that, did not want to get hooked on it.  ']"
[' 65-74 |  '],[' Male |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 3.3 '],[],['relieves to a lesser degree joint pain in the middle joint on left hand']
[' 45-54 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 3.3 '],[],['when taking this oral medication I bleed intestinal and one of my eyes looks like blood was poured into the white of the eye. There is pain with the movement of the eye.']
[' 55-64 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 3.3 '],[],['I tried other pain meds for O/A but they were less effective. 20-30% Meloxicam/ 30-40% Cymbalta or Celebrex. I get nearly 80% relief from high dose ibruprophen but need to always take it on a FULL stomache.']
[' 35-44 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 4.0 '],[],['i have mild arthritus pains.']
[' 35-44 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 3.3 '],[],[]
[' 75 or over |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 4.0 '],[],"['Does provide some relief, but not enough for pain in my knees.']"
['  '],['   '],[' Condition: Other '],[' Overall rating 2.0 '],[],[]
[' 55-64 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],"[""Thank God for Advil!  Nothing works for the pain in my back.  I have herniated disc and pinced nerve in back.  Doc perscribed Tylonol w/codine, doesn't do a thing.  Then Advil 800 mg.  Works great! Definitely get 6 hours of relief.  I try to take only one a day because I don't want stomach problems.""]"
[' 65-74 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 1.3 '],[],['I find that I ache more and have bleeding from the stomache when I take this medication.']
[' 65-74 |  '],[' Male |  '],[' Condition: Fever '],[' Overall rating 1.0 '],[],"[""I recently had heart surgery replacing the aortic valve & repair of mitral valve plus a bypass & my Dr suggested that i take 900 mg per day.  I am very week & am losing blood as i have 2 ulcer's & why would he do this to me....I am getting read now to go to the emergency room to get a transfussion but i just can't understand his way of thinking as i was doing very well before but had a low grade feaver...""]"
[' 45-54 |  '],[' Female |  '],[' Condition: Headache caused by Disorder of Cranial Blood Vessels '],[' Overall rating 5.0 '],[],"['Heart prob,ashma,carpul tunnel']"
[' 19-24 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 3.0 '],"['So i gave birth to my son vaginally with no drugs and had alot of pressure in my lower back so of course after he came out i was in pain and they prescribed 600 mg ibuprofen and it didnt really help me with pain and i got two of the seven very rare but serious side effects and it said to seek medical attention immediatly i havent spoken to anyone yet cause i just read the side effects five minutes ago so im kinda scared but the moral of this story is you should always read the side effects to an', 'y drugs before u take them so you will know as soon as u get any of them.']",[]
[' 45-54 |  '],[' Female |  '],[' Condition: Fever '],[' Overall rating 5.0 '],[],['one 200 mg tablet ( walmart house brand) 3 hrs before circumcision on 63 yr man with not bleeding issues; taken for joint pain; none taken days previously']
[' 35-44 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],"['I take four 200mg tabs in the a.m. and four in the eves.  It helps me sooo much, I just stop here and there because I am scared of what it may be doing to the rest of my body.  without it I stay in pain.']"
[' 25-34 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],['Ibuprofen has helped me out so much over the past 7 years. I have had two back surgeries and now just found out I have a twisted pelvis. I take ibuprofen when needed and it really helps! I can tell when it kicks in and when it stops and I need to take another dose. It seems to last a good 6 to 7 hours for me. ']
['  '],['   '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 1.0 '],[],[]
[' 19-24 |  '],[' Female |  '],[' Condition: Head Pain '],[' Overall rating 5.0 '],"['I have been taking ibuprofen for years, ever since I started having frequent headaches in my tween years. I mainly use it for headaches, but I have used it for various other things as well. I used it when I had my wisdom teeth removed, and before I went on Seasonale to help regulate my periods, I took it to help manage menstrual pain. I consider ibuprofen to be a critical medication for anyone to have around. When I stock up for my dorm room at the beginning of a new school year, I always buy a ', 'whole ton of ibuprofen as a precaution.']",[]
[' 55-64 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 3.3 '],[],['I have to stop taking this medicine as it making my blood to thin.']
[' 55-64 |  '],[' Male |  '],[' Condition: Gout '],[' Overall rating 4.3 '],[],['IBuprofen 800mg is an effective drug in combating intense pain from Gout.']
[' 35-44 |  '],[' Female |  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 4.7 '],[],[]
[' 75 or over |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 4.0 '],[],['Pain in legs due to Spinal Srenosis']
[' 45-54 |  '],[' Male |  '],[' Condition: Painful Periods '],[' Overall rating 3.3 '],[],[]
[' 25-34 |  '],[' Female |  '],[' Condition: Migraine Headache '],[' Overall rating 4.3 '],[],[]
['  '],['   '],[' Condition: Gout '],[' Overall rating 1.3 '],[],[]
[' 65-74 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 4.3 '],[],"[""have osteoarthritis in shoulders and knees, does good job of releiving pain to where i can almost function as normal! down side, have to take more than prescribed dosauge, but doctoe okayed it's higher dosage""]"
[' 45-54 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 1.7 '],[],[]
[' 55-64 |  '],[' Male |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 4.0 '],[],['taking 600mil 3x a day has been successful in relieving the pain in my knees']
[' 65-74 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 3.7 '],[],"[""Osteoporosis with mult.thoracic compression fx's.  Alternate with Rx pain med.  sometimes helps,sometimes not sure.""]"
[' 75 or over |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 4.7 '],[],[]
[' 75 or over |  '],[' Male |  '],[' Condition: Gout '],[' Overall rating 4.3 '],[],[]
['  '],['   '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 3.3 '],[],['joint pain']
[' 55-64 |  '],[' Male |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 2.0 '],[],['relief of joint pain']
[' 25-34 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 3.7 '],"[""i have taken ibuprofen for a long time( 10+) years off and on for back and leg pain. it has really done a good job of taking care of my pain-80% relieved. just in the last couple of months i have been having a real bad problem with my stomach and intestines hurting. i thought it was a virus. i quit taking it.after 2 days i resumed taking the ibuprofen and my stomach hurt so bad that i couldn't drink my coffee in the morning. i have never had ulcers. it felt like there were razor blades in my sto"", 'mach. all i can say is that you can take the medicine for what seems like forever and then....you have to figure out something else to manage the pain. i know now that my life will not be the same and that i will have to manage my pain with acetaminophen(tylenol). i hope that i can get used to living with out the inflammation relief because tylenol is not an nsaid.']",[]
[' 45-54 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 3.3 '],[],"['When I began taking Ibuprofin for my condition, it worked good. Then one morning I woke-up and found that my bowels moved when I was sleeping.My pharmacist mentioned that this happens in a few cases.How can it?I thought that ibuprofin was to reduce inflamation? I am sensetive to quite a few medications. I am going to ask my Dr. at my next Appt. to order a colonoscopy to see if there may be a another reason why I am losing control of my bowels at night. ']"
[' 35-44 |  '],[' Female |  '],[' Condition: Head Pain '],[' Overall rating 3.7 '],"['It took me years to figure out that ibuprofen was actually CAUSING my headaches. It would initially help the pain of my headache, but I would get a rebound headache that was much worse, causing me to take more ibuprofen... Nothing else seemed to touch the pain, until I stopped cold turkey. I started taking daily magnesium supplements (400mg) along with calcium pills and B-Complex, stopped drinking diet sodas and drink water instead, and my headaches went away completely. I get 2-3 per year now a', 'nd Tylenol does the trick. If you find yourself taking lots of ibuprofen, consider stopping it for 2 weeks and trying Aleve instead. ']",[]
[' 45-54 |  '],[' Male |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 1.3 '],[],"['Does not touch the joint pain I have in my hips and knees, I have better results with Arthritis Strngth Acetominophen. Do not like some of the side effects.']"
[' 25-34 |  '],[' Female |  '],[' Condition: Migraine Headache '],[' Overall rating 1.0 '],[],['yet to be able to take medication due to pregnancy  ']
[' 65-74 |  '],[' Female |  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 4.0 '],[],['I have been using ibuprofen for almost twenty years and it has sworked well for my pain and joint inflammation.']
[' 65-74 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 3.0 '],[],"['hand pain..pain in finger joints seems better ,.not gone']"
[' 35-44 |  '],[' Female |  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 1.0 '],[],"['due to rhumatroid arthritis tried this ibrprophen for ages , didnt work very well wasnt impressed, swelling pain didnt ease, it just made me tiered, sleepy. Went on Volterol diclofenac sodium 2x 75mg tabs a day, they where great.']"
[' 13-18 |  '],[' Female |  '],[' Condition: Painful Periods '],[' Overall rating 4.7 '],[],"[""Iby IS MY BEST FRIEND!! I take it for my MONSTER cramps and, taken enough dosage, my cramps are relieved for the rest of the day (although my cramps are just concentrated into half a day, so I can't say for sure when the Iby wears off).    My only complaint is that Iby takes forever to kick in, so I take a little tylenol or aspirin to hold me over.""]"
[' 13-18 |  '],[' Male |  '],[' Condition: Migraine Headache '],[' Overall rating 5.0 '],[],[]
[' 25-34 |  '],[' Female |  '],[' Condition: Painful Periods '],[' Overall rating 4.3 '],[],['N/A']
[' 25-34 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 3.0 '],[],[]
[' 55-64 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 4.0 '],[],[]
[' 55-64 |  '],[' Female |  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 3.0 '],[],['it worked ok']
[' 35-44 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 4.3 '],[],['I have used this medication over the years for various aches and pains and find it more effective than other over the counter medications.']
[' 65-74 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 4.0 '],[],['had very bad pain in shoulder and under arm and in right upper back. helped very much as far as the upper back and gave me a little more range of motion in my arm. ']
[' 19-24 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 3.0 '],[],[]
[' 25-34 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 2.3 '],[],['Abslutly did not do a thing for me']
[' 25-34 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 2.7 '],[],['I like the effectiveness of this on my arthritis however to be able to swallow the 800mg pill is terrible. It is so big that it gets stuck in my throat every time.']
[' 35-44 |  '],[' Female |  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 4.3 '],[],"[""Prescription 800mg 3x daily helps tremendously. OTC doses do not help. Gives me a slight upset stomach, but taken with food it's not too bad. Blood tests must be done every 2-3 months to check kidney & liver function.    For RA, NSAIDS should be combined with a DMARD or BRM, so don't expect to take ONLY this medication.""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 1.0 '],[],"['I have been taking advil for years, recently I noticed shortness of breath right after taking it. I stopped for 1 week and tried again, same thing happened.I am afraid to try again.  ']"
[' 55-64 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 3.0 '],[],[]
[' 13-18 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 3.7 '],[],[]
[' 55-64 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 4.7 '],"[""I havw copd with emphazima & bronchitis.  I get very severe chest pain in my muscles and my bones.  Doctors said it was from inflamation.  I renders me unable to function.  It comes in cycles.  I take Ibuprophen but it causes stomich problems.  I also have high blood pressure and no hospitalization right now.  I can't take the pain anymore.  I am using albuterol because I have attacks where I can't breathe during the night - it wakes me.  I'm afraid I just not going to be able to breathe pretty "", 'soon. The ibuprophen is the only thing that eases my chest & bone pain.']",[]
[' 55-64 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 4.7 '],[],"['with pain on knee joints, wrist, it helped me to avoid the pain.But it is to be used on a regular basis. I dont know, how long I should use this.']"
[' 65-74 |  '],[' Male |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 4.0 '],[],['IT SEEMS TO WORK OK BUT SOMETHING IS MAKING ME DIZZY']
[' 55-64 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 2.7 '],[],[]
[' 45-54 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 4.3 '],[],[]
[' 19-24 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 3.7 '],[],"[""Sometimes it works really well for pain and other times it doesn't.""]"
['  '],['   '],[' Condition: Pain '],[' Overall rating 4.0 '],[],['broke out in a rash on the top of both my legs']
[' 3-6 |  '],[' Female |  '],[' Condition: Fever '],[' Overall rating 3.0 '],[],[]
[' 45-54 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 2.3 '],[],['Navy wonder drug of choice']
[' Male |  '],[' Patient '],[' Condition: Pain '],[' Overall rating 5.0 '],[],['dasdasdasdasdas']
[' 75 or over |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 3.3 '],[],['Have body aches in arm areas and leg mucles.']
['  '],['   '],[' Condition: Other '],[' Overall rating 5.0 '],[],[]
[' 65-74 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 2.0 '],[],['renal bleeding  Blood in stool loss of some kidney function  ']
[' 35-44 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 2.7 '],[],['I used this med. for frostbite.I found it not to be of any help at all.']
[' 25-34 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 5.0 '],[],"[""  Has worked for my oral surgery.  I've had 2 wisdom teeth removed and this has helped alot with swelling and pain""]"
[' 25-34 |  '],[' Female |  '],[' Condition: Painful Periods '],[' Overall rating 4.7 '],[],"[""It's the only medicament that relieves the pain during period""]"
[' 45-54 |  '],[' Female |  '],[' Condition: Migraine Headache '],[' Overall rating 2.0 '],[],"['I HAVE TOOK THIS DRUG OFF AND ON FOR YEARS TILL ONE DAY I TOOK 1 600MG FOR A HEADACHE AND BEGAN TO ITCH AND THEN MY LEFT SIDE OF MY FACE SWELLED AND MY TOP LIP SWELLED AND THEN MY THROAT STARTED MAKING ME COUGH LIKE I HAD SOMETHING STUCK IN IT.I CALLED MY DOCTOR AND HE SAID HAVE SOMEONE GO GET BENYEDREL OR A GENERIC WOULD HELP,SO HE SUGGESTED TO TAKE 2 CAPSULES QUICKLY 25MG EACH AND IT TOOK 1 HOUR FOR ALL SIDE EFFECTS TO GO AWAY, AND TO NEVER TAKE IBUPROPHEN PRODUCTS AGAIN.']"
[' 45-54 |  '],[' Female |  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 3.3 '],[],[]
[' 65-74 |  '],[' Male |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 5.0 '],[],['I am getting very good pain relief using for inflamation due to disc bulging into cervical foramen.']
[' 65-74 |  '],[' Male |  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 1.3 '],[],['Is taking more than recommended ibuprofen for back and muscle pain asking for kidney or liver problems?']
[' 55-64 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],"['I have a herniad disc and it eases the pain in ,y lower back and left left knee.']"
[' 45-54 |  '],[' Male |  '],[' Condition: Gout '],[' Overall rating 2.3 '],[],['I experienced  accelerated blood pressure of 150 over 100.  My MD said I should not be taking it because of the sodium content. I was never told that before.  Is Tylenol a better option? ']
[' 35-44 |  '],[' Female |  '],[' Condition: Painful Periods '],[' Overall rating 5.0 '],[],['It always helps get rid of my pain from menstrual cramps']
[' 25-34 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 1.7 '],[],['i still hurt after taking ibuprofen. i need something more to ease the pain.']
[' 65-74 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 5.0 '],[],['I changed from Viox and Bextra to Ibuprofen along with Enbrel and am doing much better.']
[' Female |  '],['   '],[' Condition: Painful Periods '],[' Overall rating 5.0 '],[],['it is the only thing that works for me!']
[' 19-24 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 3.3 '],[],['took two 200 mg tablets for pain  eased it for about an hour']
[' 19-24 |  '],[' Female |  '],[' Condition: Migraine Headache '],[' Overall rating 4.7 '],[],"[""I think I might use it too much because it's so easy.""]"
[' 45-54 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 3.7 '],[],"['Taken in doses of 1000mg to 1400mg, I have had moderate success treating dental and spine pain.  If I take a lower dose I have found it to be much less effective']"
[' Female |  '],[' Patient '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 3.7 '],[],"['DON""T TAKE FOR LONG PERIODS OF TIME. IT DECREASES YOUR BODY\'S RESPONSE TO THE DRUG.']"
[' 45-54 |  '],[' Female |  '],[' Condition: Rheumatoid Arthritis '],[' Overall rating 3.3 '],[],['helps in pain']
[' 65-74 |  '],[' Male |  '],[' Condition: Other '],[' Overall rating 4.7 '],[],['arthritic condition in ankle resulting from a crushed heel.  ibuprofen would take nearly 2 hours to kick in and would last about 4 hours before needing a second dose.  Relief was nearly complete during the time  mentioned above after ingestation.']
[' 19-24 |  '],[' Female |  '],[' Condition: Migraine Headache '],[' Overall rating 3.0 '],[],"[""I take this drug for Fibromyalgia and arthritis and id doesn't seem to help much at all. I tend to have to turn to other drugs such as narcotics for the pain to subside.""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 4.7 '],[],['Bursitus in right hip.  Have take for two weeks and the pain is minimal compared to the onset of pain two months ago.  Also I have psoriasus at the joints.  Since taking the 800 mg twice daily my skin has cleared. ']
[' 65-74 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 1.0 '],[],"[""I started to itch going up my right arm.  I took it again by mistake, and the same thing happened so I don't take it anymore.""]"
[' 25-34 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 2.3 '],[],[]
[' 45-54 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 3.3 '],[],['sometimes caused nausea.']
[' 45-54 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 3.3 '],[],"[""I used it for discomfort from fibroids and also for pain from an injury-related arthritis until I figured out that it raised my blood pressure significantly.  This is a known possible side effect but doesn't happen to everyone; it is more likely to occur in older people - just who would be taking it for arthritis.  I got a prescription for a generic of clinoril, another similar drug that doesn't raise my blood pressure.""]"
[' 55-64 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],"['I have been very satisfied with Ibuprofen, with all of my pain problems.  But when I started taking as a teenager for period, I felt as if a miracle at been created.']"
[' 45-54 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],"[""Using Ibuprofen for the various aches and pains due to menstruation, muscle aches, headaches, strains, etc. has been a huge relief. I can't imagine living without it!""]"
[' 45-54 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 4.3 '],[],[]
[' 25-34 |  '],[' Female |  '],[' Condition: Painful Periods '],[' Overall rating 5.0 '],[],['This is the only medicine that works quickly for menstrual cramps for me.  ']
[' 35-44 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 4.0 '],[],"['I have crohns THIS is not a med to use if you have crohns I ve been told but I can\'t take acetaminophren due to liver issues SO  It works for pms and period pain tremendously as well as for my aching arthritic shoulder replacements. I just cant take it because of the crohns. Now what? so I do so in moderation when i need to. It can ""rip"" my stomach apart and recharge the crohns to activate but it works on the pain']"
[' Female |  '],[' Patient '],[' Condition: Painful Periods '],[' Overall rating 5.0 '],[],['its the best']
[' 55-64 |  '],[' Male |  '],[' Condition: Joint Damage causing Pain and Loss of Function '],[' Overall rating 5.0 '],[],['I TAKE ONE 800MG WHEN NEEDED']
[' 65-74 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],"['Used rarely, and only for minor aches and pains such as osteoarthritis [related to an old rotator cuff injury].']"
[' 65-74 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],['I am taking 600mg twice a day for about a year and am very happy with the results. I have severe spinal pain from disingrating disks. I need to take antiacids as well for the acid problem but it is worth it not to hurt so badly. ']
[' 45-54 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 4.7 '],[],"[""headaches , backaches , & joint pain . works on all of'em for me.""]"
[' 45-54 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 4.3 '],[],[]
[' 35-44 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],['I broke my ankel a few years back in an ice storm.  Breaking my ankle was the worst pain that I had ever felt. I yelled and screamed during the whole time in the emergency room. The doc sent me home with the prescription of taking 4 ibuprofen every 4 hours. It worked! ']
[' 35-44 |  '],[' Female |  '],[' Condition: Painful Periods '],[' Overall rating 5.0 '],[],"['Back when I was having periods, ibuprofen was the only thing that did work! I would take 2 tablets every 4 hours and then I could function at work within 15 - 30 minutes.']"
[' 55-64 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],"[""Works best of all the OTC remedies for all types of pain for me.  Aspirin is #2.  Acetamenophin and naproxen sodium don't do a thing for me.   ""]"
[' 65-74 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 4.7 '],[],['I use it for pain relief of arthritis and especially for the pain in my muscles after chemotherapy for ovarian cancer.  NJ']
[' 25-34 |  '],[' Female |  '],[' Condition: Painful Periods '],[' Overall rating 4.3 '],[],[]
[' 75 or over |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 1.7 '],[],['Tried for sciatica - drug has no effect whatsoever - use acetominophin and aspirin combination instead.']
['  '],['   '],[' Condition: Migraine Headache '],[' Overall rating 5.0 '],[],[]
[' 35-44 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],['toothache']
[' 45-54 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 3.0 '],[],[]
[' 35-44 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 2.7 '],[],[]
[' 35-44 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 2.0 '],[],['Becareful taking before bed time. It caused me many sleeples nights before I figured that was the cause. Read all the side effects warnings and talk to your doctor if any of them occour']
[' 19-24 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 3.7 '],[],['Its better than nothing.']
[' 45-54 |  '],[' Female |  '],[' Condition: Joint Inflammatory Disease in Children and Young Adults '],[' Overall rating 4.0 '],[],['I was perscript this medicine for heel spurs. And I really liked how it helped the pain.']
[' 25-34 |  '],[' Male |  '],[' Condition: Migraine Headache '],[' Overall rating 3.7 '],[],[]
[' 45-54 |  '],[' Female |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],"['I call it ""Vitamin I"".  For headache, menstrual cramps, short-term pain related to injury/inflammation, it\'s the best.  I am careful to always take it with food or milk so that, when I\'m old and really hurt, I can still take it.  Many people underestimate ibuprofen\'s analgesic power.  It\'s as good as or better than many oral narcotics for many types of pain.']"
[' 35-44 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 4.3 '],[],"[""This helped my lower back pain. I also tried naproxen but it wasn't effective for me. My pharmacist said that some people respond to ibuprofen better, other respond better with naproxen.""]"
[' 35-44 |  '],[' Female |  '],[' Condition: Other '],[' Overall rating 4.7 '],[],"['I am using this medication until I can get a root canal done next week, and have used it several years ago when I had to get three wisdom teeth pulled simultaneously.  I currently feel no pain and can function in my daily activities.']"
[' 35-44 |  '],[' Male |  '],[' Condition: Pain '],[' Overall rating 5.0 '],[],['It was very effective for me on a variety of dental issues']
